age,attrition,business_travel,daily_rate,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,salary,remote_work
34,Yes,travel_frequently,290.03550973654063,6,2,Unknown,902,4,F,1,1, sales representative ,3,Unknown,2342.59,6090.75,0,no,16,3.0,4,Part Time,1,3.0,3,2.0,2,1,0,28111.13,Y
26,No,travel_rarely,290.03550973654063,23,3,life sciences,903,1,F,3,1, research scientist ,4,divorced,2342.59,6090.75,1,no,22,4.0,2,Part Time,2,Unknown,3,1.0,3,0,2,28111.13,Y
29,No,Unknown,1231.388888888889,3,4,Unknown,904,2,M,2,3, research director ,3,Unknown,9945.83,25859.17,1,no,18,3.0,3,Full Time,0,Unknown,2,3.0,10,0,7,119350.0,Y
29,Yes,Unknown,262.6825396825397,25,5,technical degree,905,3,F,2,1, research scientist ,2,married,2121.67,5516.33,5,no,16,3.0,2,Part Time,0,6.0,2,4.0,2,1,1,25460.0,N
46,No,Unknown,1842.801587301588,2,3,life sciences,906,1,M,3,4, research director ,3,married,14884.17,38698.83,6,no,13,3.0,3,Full Time,0,Unknown,2,1.0,3,0,1,178610.0,N
46,No,Unknown,1032.4872861766066,10,3,marketing,907,3,F,2,3, sales executive ,4,Unknown,8339.32,21682.23,2,Unknown,19,3.0,3,Unknown,1,15.0,3,3.0,3,1,2,100071.84,N
30,No,travel_rarely,290.03550973654063,7,1,marketing,908,4,M,3,1, sales representative ,2,single,2342.59,6090.75,0,Unknown,14,3.0,1,Part Time,0,Unknown,3,3.0,3,1,2,28111.13,Y
34,Yes,travel_frequently,1032.4872861766066,23,3,Unknown,909,2,F,3,3, human resources ,1,divorced,8339.32,21682.23,9,yes,15,3.0,3,Part Time,3,Unknown,2,3.0,3,0,2,100071.84,N
42,No,Unknown,290.03550973654063,5,2,other,910,2,M,3,1, laboratory technician ,3,married,2342.59,6090.75,4,no,17,3.0,4,Part Time,1,Unknown,4,Unknown,2,2,0,28111.13,Y
22,Yes,Unknown,401.7619047619048,25,1,technical degree,911,3,M,2,1, laboratory technician ,3,single,3245.0,8437.0,5,no,16,3.0,3,Full Time,0,4.0,3,3.0,2,1,2,38940.0,Y
29,No,travel_rarely,439.73015873015873,19,3,technical degree,912,4,M,3,2, manufacturing director ,4,divorced,3551.67,9234.33,4,no,12,3.0,2,Part Time,2,8.0,2,4.0,3,1,2,42620.0,Y
46,No,travel_frequently,1086.1190476190477,18,1,medical,913,1,F,3,3, healthcare representative ,3,married,8772.5,22808.5,5,no,11,3.0,4,Unknown,0,Unknown,3,2.0,2,1,2,105270.0,Y
32,Yes,Unknown,556.2566609977324,11,4,other,914,4,M,4,2, sales executive ,3,Unknown,4492.84,11681.39,8,Unknown,12,3.0,4,Part Time,0,Unknown,2,3.0,4,1,2,53914.11,Y
24,No,Unknown,247.6190476190476,24,3,medical,915,4,M,3,1, sales representative ,4,Unknown,2000.0,5200.0,0,no,13,3.0,3,Unknown,2,3.0,3,3.0,2,2,1,24000.0,N
35,No,travel_rarely,379.78571428571433,25,2,Unknown,916,1,M,2,2, laboratory technician ,4,single,3067.5,7975.5,4,no,14,3.0,4,Part Time,0,Unknown,3,3.0,3,0,2,36810.0,N
42,No,Unknown,556.2566609977324,2,4,life sciences,917,3,F,3,2, healthcare representative ,4,married,4492.84,11681.39,1,no,13,3.0,2,Part Time,2,10.0,4,3.0,10,2,2,53914.11,Y
48,No,travel_rarely,1582.7713464696226,1,4,Unknown,918,4,F,2,4, manager ,1,married,12783.92,33238.2,7,no,11,3.0,1,Full Time,1,21.0,3,1.0,3,0,2,153407.07,Y
44,No,travel_rarely,556.2566609977324,1,4,Unknown,919,1,F,2,2, human resources ,3,Unknown,4492.84,11681.39,4,no,11,3.0,2,Part Time,0,10.0,1,4.0,2,0,2,53914.11,Y
34,No,Unknown,290.03550973654063,14,3,Unknown,920,3,F,3,1, sales representative ,3,Unknown,2342.59,6090.75,1,yes,18,3.0,4,Part Time,2,8.0,3,3.0,8,0,6,28111.13,Y
21,No,Unknown,355.6428571428571,22,1,technical degree,921,3,M,3,1, sales representative ,3,Unknown,2872.5,7468.5,1,Unknown,11,3.0,3,Full Time,0,Unknown,2,3.0,3,1,2,34470.0,Y
44,No,travel_rarely,2013.246031746032,3,4,Unknown,922,4,M,3,5, manager ,4,Unknown,16260.83,42278.17,4,Unknown,12,3.0,1,Unknown,1,26.0,2,4.0,2,0,1,195129.96,Y
22,No,travel_rarely,290.03550973654063,6,1,medical,923,1,M,3,1, research scientist ,3,married,2342.59,6090.75,0,Unknown,20,4.0,4,Part Time,0,Unknown,3,3.0,2,2,2,28111.13,Y
26,No,travel_rarely,274.3412698412698,6,3,Unknown,924,3,F,3,1, laboratory technician ,4,Unknown,2215.83,5761.17,1,yes,13,3.0,3,Unknown,1,Unknown,2,3.0,3,0,2,26589.96,N
36,No,Unknown,912.7857142857142,9,2,medical,925,2,M,2,2, manufacturing director ,2,Unknown,7372.5,19168.5,2,yes,11,3.0,3,Full Time,1,13.0,2,3.0,3,0,2,88470.0,Y
27,No,Unknown,210.9920634920635,3,4,medical,926,1,M,2,1, research scientist ,4,single,1704.17,4430.83,0,Unknown,13,3.0,4,Part Time,0,5.0,0,3.0,4,1,1,20450.0,Y
23,No,travel_rarely,290.03550973654063,4,3,Unknown,927,1,M,4,1, research scientist ,1,Unknown,2342.59,6090.75,2,Unknown,16,3.0,1,Part Time,1,5.0,3,4.0,3,0,2,28111.13,N
25,No,Unknown,500.5,8,3,life sciences,928,4,M,4,2, sales executive ,2,Unknown,4042.5,10510.5,0,no,22,4.0,3,Part Time,1,4.0,4,3.0,3,1,2,48510.0,N
48,No,Unknown,837.7777777777778,14,1,Unknown,929,14,M,4,2, sales executive ,2,married,6766.67,17593.33,3,Unknown,12,3.0,4,Full Time,0,Unknown,3,3.0,2,2,2,81200.0,Y
24,Yes,travel_rarely,472.23015873015873,3,2,life sciences,930,1,F,3,2, sales executive ,3,single,3814.17,9916.83,9,no,14,3.0,1,Part Time,0,Unknown,3,3.0,2,2,0,45770.0,Y
60,No,travel_rarely,557.6587301587302,16,4,Unknown,931,1,M,3,2, sales executive ,1,single,4504.17,11710.83,8,no,14,3.0,4,Full Time,0,10.0,1,3.0,2,2,2,54050.0,N
50,No,Unknown,290.03550973654063,8,4,marketing,932,4,M,3,1, sales representative ,2,married,2342.59,6090.75,7,no,15,3.0,4,Part Time,1,4.0,2,3.0,2,2,2,28111.13,Y
44,No,non_travel,382.57142857142856,24,3,Unknown,933,1,M,1,1, laboratory technician ,3,single,3090.0,8034.0,2,Unknown,14,3.0,3,Full Time,0,9.0,5,3.0,5,1,4,37080.0,N
47,No,travel_frequently,1420.7142857142858,3,3,Unknown,934,4,F,3,4, sales executive ,3,divorced,11475.0,29835.0,9,yes,12,3.0,4,Full Time,2,28.0,2,2.0,22,11,13,137700.0,Y
42,Yes,Unknown,290.03550973654063,19,3,Unknown,935,3,M,4,1, research scientist ,3,divorced,2342.59,6090.75,6,Unknown,12,3.0,4,Part Time,0,Unknown,2,3.0,2,2,2,28111.13,Y
43,No,travel_frequently,556.2566609977324,15,3,life sciences,936,4,M,2,2, sales executive ,4,married,4492.84,11681.39,3,Unknown,18,3.0,3,Part Time,1,7.0,5,3.0,2,2,2,53914.11,Y
40,No,Unknown,290.03550973654063,2,1,Unknown,937,4,F,2,1, research scientist ,4,single,2342.59,6090.75,0,Unknown,20,4.0,4,Part Time,0,5.0,2,2.0,4,2,3,28111.13,N
29,No,Unknown,236.9920634920635,10,3,Unknown,938,4,M,3,1, sales representative ,2,Unknown,1914.17,4976.83,1,no,14,3.0,4,Unknown,2,Unknown,2,3.0,2,2,2,22970.04,N
53,No,Unknown,252.7777777777778,6,3,Unknown,939,4,M,3,2, laboratory technician ,4,single,2041.67,5308.33,2,Unknown,17,3.0,4,Part Time,0,19.0,4,3.0,2,2,2,24500.0,N
23,No,travel_rarely,290.03550973654063,12,1,medical,940,1,M,4,1, research scientist ,3,single,2342.59,6090.75,1,Unknown,18,3.0,4,Part Time,0,Unknown,3,3.0,2,0,2,28111.13,N
55,Yes,Unknown,1973.9841269841268,2,3,medical,941,4,M,3,5, manager ,1,Unknown,15943.72,41453.67,5,yes,13,3.0,4,Unknown,1,24.0,2,3.0,5,1,4,191324.64,N
26,No,travel_frequently,290.03550973654063,1,2,life sciences,942,1,F,1,1, laboratory technician ,4,Unknown,2342.59,6090.75,3,no,14,3.0,1,Part Time,1,Unknown,2,3.0,2,2,0,28111.13,Y
34,No,travel_rarely,290.03550973654063,1,4,Unknown,943,2,F,4,1, research scientist ,4,single,2342.59,6090.75,2,no,16,3.0,3,Unknown,0,Unknown,2,3.0,4,1,3,28111.08,N
27,No,Unknown,447.984126984127,8,1,marketing,944,3,M,3,2, sales executive ,4,married,3618.33,9407.67,0,Unknown,19,3.0,2,Part Time,1,5.0,3,3.0,4,1,1,43420.0,Y
35,No,travel_rarely,265.3650793650794,8,4,Unknown,945,1,F,3,1, sales representative ,4,Unknown,2143.33,5572.67,1,no,16,3.0,2,Unknown,1,3.0,1,2.0,3,0,2,25719.96,Y
30,No,travel_rarely,290.03550973654063,18,3,Unknown,946,4,M,1,1, laboratory technician ,3,married,2342.59,6090.75,3,no,21,3.0,3,Part Time,2,7.0,2,3.0,2,0,2,28111.13,Y
34,No,Unknown,670.6349206349207,8,2,Unknown,947,3,F,3,2, sales executive ,1,Unknown,5416.67,14083.33,5,no,17,3.0,2,Unknown,1,Unknown,1,3.0,3,1,2,65000.04,Y
52,No,travel_rarely,324.8968253968254,25,4,life sciences,948,25,F,3,2, laboratory technician ,3,Unknown,2624.17,6822.83,8,Unknown,20,4.0,2,Part Time,1,9.0,3,3.0,5,1,4,31490.0,Y
33,Yes,travel_rarely,549.3015873015873,16,3,marketing,949,1,F,3,2, sales executive ,1,single,4436.67,11535.33,5,Unknown,15,3.0,3,Part Time,0,Unknown,3,3.0,3,0,2,53240.0,N
35,No,travel_rarely,290.03550973654063,20,4,Unknown,950,20,F,4,1, research scientist ,3,single,2342.59,6090.75,3,no,13,3.0,3,Part Time,0,7.0,0,3.0,2,2,2,28111.13,N
28,Yes,Unknown,452.1111111111112,2,4,Unknown,951,3,M,3,1, research scientist ,3,single,3651.67,9494.33,6,no,17,3.0,4,Full Time,0,5.0,3,2.0,2,2,1,43820.0,Y
36,No,travel_rarely,290.03550973654063,13,3,human resources,952,3,M,3,1, human resources ,2,married,2342.59,6090.75,4,Unknown,13,3.0,2,Part Time,1,Unknown,2,3.0,5,0,4,28111.13,Y
34,No,travel_frequently,263.4047619047619,16,4,Unknown,953,3,F,2,1, research scientist ,4,single,2127.5,5531.5,1,no,16,3.0,3,Part Time,0,6.0,3,3.0,5,1,3,25530.0,Y
34,No,Unknown,290.03550973654063,3,2,Unknown,954,3,M,3,1, human resources ,4,Unknown,2342.59,6090.75,0,Unknown,19,3.0,3,Unknown,1,4.0,1,1.0,3,0,2,28111.08,N
44,No,travel_rarely,612.1349206349206,4,3,Unknown,955,4,M,3,2, healthcare representative ,2,single,4944.17,12854.83,9,Unknown,12,3.0,4,Full Time,0,10.0,2,2.0,5,2,3,59330.0,Y
32,No,Unknown,454.2777777777778,13,4,life sciences,956,2,M,3,2, sales executive ,4,divorced,3669.17,9539.83,2,Unknown,11,3.0,3,Part Time,1,8.0,3,2.0,5,0,3,44030.0,Y
53,No,Unknown,1128.1111111111113,7,2,Unknown,957,1,F,2,3, sales executive ,4,married,9111.67,23690.33,7,yes,18,3.0,4,Full Time,1,35.0,3,3.0,5,0,4,109340.0,N
22,No,Unknown,556.2566609977324,1,2,life sciences,958,4,M,2,2, manufacturing director ,4,Unknown,4492.84,11681.39,6,Unknown,22,4.0,1,Part Time,2,4.0,2,1.0,2,2,2,53914.11,N
44,No,travel_rarely,290.03550973654063,8,4,life sciences,959,1,M,4,1, laboratory technician ,4,Unknown,2342.59,6090.75,2,yes,24,4.0,3,Part Time,1,10.0,2,2.0,3,0,2,28111.13,N
35,Yes,travel_frequently,208.6190476190476,25,4,life sciences,960,4,F,3,1, research scientist ,2,divorced,1685.0,4381.0,1,Unknown,19,3.0,1,Part Time,1,10.0,3,2.0,10,7,8,20220.0,Y
25,No,Unknown,439.1111111111112,4,1,Unknown,961,3,M,2,2, sales executive ,1,Unknown,3546.67,9221.33,1,no,12,3.0,1,Part Time,0,5.0,1,4.0,5,0,3,42560.0,N
49,No,travel_rarely,369.3650793650794,1,3,technical degree,962,3,F,3,1, research scientist ,1,Unknown,2983.33,7756.67,2,no,16,3.0,2,Unknown,1,7.0,2,3.0,4,0,2,35799.96,N
24,No,non_travel,290.03550973654063,19,1,life sciences,963,1,M,2,1, laboratory technician ,4,Unknown,2342.59,6090.75,0,Unknown,17,3.0,4,Part Time,0,Unknown,2,2.0,5,3,4,28111.13,N
38,No,travel_rarely,299.10317460317464,9,3,marketing,964,2,M,2,1, sales representative ,2,Unknown,2415.83,6281.17,0,Unknown,19,3.0,4,Full Time,1,3.0,3,3.0,2,1,2,28990.0,Y
29,Yes,travel_rarely,290.03550973654063,1,3,medical,965,2,F,2,1, sales representative ,3,Unknown,2342.59,6090.75,6,yes,19,3.0,3,Part Time,3,5.0,3,3.0,3,0,2,28111.13,N
43,No,travel_frequently,573.8571428571429,1,3,life sciences,966,4,F,3,2, healthcare representative ,4,married,4635.0,12051.0,4,Unknown,13,3.0,2,Unknown,1,12.0,2,2.0,5,2,2,55620.0,Y
28,No,travel_rarely,556.2566609977324,5,4,medical,967,1,M,3,2, sales executive ,4,single,4492.84,11681.39,1,Unknown,14,3.0,2,Part Time,0,4.0,3,3.0,4,0,2,53914.11,N
20,Yes,travel_rarely,290.03550973654063,2,3,Unknown,968,3,F,2,1, sales representative ,3,single,2342.59,6090.75,1,Unknown,13,3.0,4,Part Time,0,2.0,3,2.0,2,0,2,28111.13,Y
47,No,Unknown,290.03550973654063,2,4,life sciences,969,4,F,2,1, sales representative ,4,single,2342.59,6090.75,1,yes,18,3.0,1,Unknown,0,3.0,3,2.0,3,1,2,28111.08,Y
22,Yes,travel_rarely,556.2566609977324,3,1,life sciences,970,2,F,3,2, manufacturing director ,3,married,4492.84,11681.39,0,yes,19,3.0,1,Part Time,1,4.0,3,4.0,3,0,2,53914.11,Y
28,No,Unknown,245.2460317460317,9,3,medical,971,3,F,3,1, research scientist ,3,divorced,1980.83,5150.17,5,no,18,3.0,2,Part Time,1,6.0,2,3.0,2,2,2,23770.0,Y
39,Yes,Unknown,248.031746031746,6,3,medical,972,4,M,3,1, laboratory technician ,1,married,2003.33,5208.67,7,Unknown,21,4.0,4,Part Time,0,Unknown,2,1.0,2,2,2,24040.0,Y
33,No,travel_rarely,288.7857142857143,1,4,Unknown,973,3,M,2,1, research scientist ,1,single,2332.5,6064.5,3,Unknown,11,3.0,2,Part Time,0,Unknown,1,3.0,3,0,2,27990.0,N
36,No,travel_rarely,290.03550973654063,7,4,other,974,2,M,3,1, research scientist ,4,single,2342.59,6090.75,2,Unknown,18,3.0,3,Part Time,0,8.0,6,3.0,6,0,1,28111.13,Y
35,No,travel_rarely,556.2566609977324,48,3,Unknown,975,3,F,3,2, sales executive ,3,Unknown,4492.84,11681.39,1,Unknown,16,3.0,2,Unknown,0,5.0,3,3.0,5,1,0,53914.08,Y
31,Yes,Unknown,290.03550973654063,9,2,medical,976,3,M,2,1, research scientist ,1,single,2342.59,6090.75,0,yes,22,4.0,1,Part Time,0,4.0,0,3.0,3,1,2,28111.13,N
33,No,travel_rarely,356.1587301587302,13,1,life sciences,977,2,F,3,1, research scientist ,4,single,2876.67,7479.33,3,Unknown,18,3.0,1,Full Time,0,5.0,4,3.0,3,0,2,34520.0,N
27,No,Unknown,290.0238095238095,24,4,Unknown,978,24,F,3,1, laboratory technician ,2,married,2342.5,6090.5,9,no,14,3.0,2,Part Time,1,4.0,2,3.0,2,2,2,28110.0,N
30,Yes,travel_rarely,290.03550973654063,22,3,Unknown,979,1,F,3,1, research scientist ,3,married,2342.59,6090.75,4,Unknown,11,3.0,2,Part Time,0,Unknown,2,Unknown,5,0,1,28111.13,Y
24,No,Unknown,451.5952380952381,17,1,medical,980,4,F,2,2, manufacturing director ,3,divorced,3647.5,9483.5,1,no,15,3.0,2,Part Time,2,5.0,6,3.0,4,3,2,43770.0,N
35,Yes,travel_rarely,290.03550973654063,14,4,other,981,3,M,2,1, laboratory technician ,2,divorced,2342.59,6090.75,1,yes,24,4.0,4,Part Time,1,5.0,2,1.0,4,0,2,28111.13,N
30,Yes,Unknown,290.03550973654063,5,3,Unknown,982,2,F,3,1, laboratory technician ,2,Unknown,2342.59,6090.75,0,Unknown,17,3.0,1,Part Time,0,4.0,3,3.0,3,1,2,28111.13,Y
48,No,travel_rarely,437.4603174603175,6,3,Unknown,983,1,M,2,2, healthcare representative ,3,Unknown,3533.33,9186.67,2,no,13,3.0,4,Unknown,0,19.0,0,3.0,2,2,2,42399.96,Y
41,No,travel_rarely,556.2566609977324,7,2,medical,984,4,F,3,2, manufacturing director ,3,Unknown,4492.84,11681.39,6,Unknown,14,3.0,2,Unknown,0,8.0,6,3.0,2,2,1,53914.08,N
27,No,Unknown,436.1190476190477,2,4,Unknown,985,1,F,3,2, manufacturing director ,4,Unknown,3522.5,9158.5,0,Unknown,18,3.0,2,Part Time,1,Unknown,2,Unknown,3,2,2,42270.0,Y
35,No,travel_rarely,404.1349206349206,10,3,other,986,2,M,3,1, laboratory technician ,4,Unknown,3264.17,8486.83,1,no,20,4.0,1,Full Time,1,3.0,4,2.0,3,1,2,39170.0,N
26,Yes,non_travel,512.6746031746031,29,2,medical,987,2,M,1,2, sales executive ,1,single,4140.83,10766.17,8,no,18,3.0,4,Part Time,0,Unknown,6,3.0,2,2,2,49690.0,Y
33,No,non_travel,290.03550973654063,8,1,life sciences,988,2,F,2,1, sales representative ,4,Unknown,2342.59,6090.75,0,Unknown,19,3.0,4,Part Time,0,Unknown,2,2.0,2,2,2,28111.13,N
26,Yes,Unknown,210.6825396825397,2,3,life sciences,989,1,M,3,1, research scientist ,1,married,1701.67,4424.33,6,Unknown,14,3.0,2,Part Time,1,6.0,2,3.0,3,1,2,20420.0,Y
38,No,travel_frequently,291.05555555555554,3,4,Unknown,990,3,M,3,1, research scientist ,3,Unknown,2350.83,6112.17,3,no,16,3.0,1,Unknown,1,8.0,2,3.0,2,2,2,28209.96,N
46,No,Unknown,1973.9841269841268,47,4,medical,991,47,M,3,5, research director ,4,Unknown,15943.72,41453.67,9,no,17,3.0,4,Full Time,2,23.0,0,3.0,2,2,2,191324.62,Y
20,Yes,Unknown,290.03550973654063,9,3,marketing,992,4,F,3,1, sales representative ,4,single,2342.59,6090.75,1,yes,14,3.0,2,Part Time,0,2.0,3,3.0,2,0,2,28111.13,Y
30,No,Unknown,1027.309523809524,20,3,other,993,20,M,3,2, manufacturing director ,1,married,8297.5,21573.5,0,Unknown,15,3.0,3,Unknown,1,7.0,1,2.0,6,0,2,99570.0,N
27,No,non_travel,290.03550973654063,8,5,Unknown,994,1,M,1,1, laboratory technician ,3,married,2342.59,6090.75,1,Unknown,19,3.0,4,Part Time,3,3.0,4,Unknown,3,1,2,28111.13,N
55,No,Unknown,1032.4872861766066,2,1,Unknown,995,4,M,3,3, manufacturing director ,2,married,8339.32,21682.23,3,no,18,3.0,2,Part Time,1,23.0,4,3.0,3,1,2,100071.84,Y
33,No,travel_rarely,1032.4872861766066,5,3,life sciences,996,4,M,2,3, healthcare representative ,4,Unknown,8339.32,21682.23,4,no,15,3.0,3,Unknown,1,Unknown,2,3.0,3,1,2,100071.84,Y
28,No,Unknown,227.7063492063492,15,2,life sciences,997,1,M,3,1, laboratory technician ,3,Unknown,1839.17,4781.83,1,no,16,3.0,4,Unknown,1,4.0,5,2.0,4,2,2,22070.0,Y
34,No,Unknown,800.2222222222223,3,1,life sciences,998,1,M,3,2, healthcare representative ,4,Unknown,6463.33,16804.67,0,no,17,3.0,3,Unknown,0,Unknown,1,2.0,6,0,4,77559.96,Y
33,Yes,Unknown,290.03550973654063,25,3,medical,999,1,M,2,1, research scientist ,2,single,2342.59,6090.75,4,yes,20,4.0,2,Part Time,0,5.0,0,3.0,2,2,2,28111.13,N
33,No,Unknown,556.2566609977324,7,3,life sciences,1000,4,F,3,2, sales executive ,2,married,4492.84,11681.39,0,no,17,3.0,3,Part Time,1,4.0,3,3.0,3,0,2,53914.11,N
21,No,Unknown,213.57142857142856,1,1,Unknown,1001,4,F,2,1, research scientist ,2,single,1725.0,4485.0,1,yes,11,3.0,3,Part Time,0,2.0,6,4.0,2,2,2,20700.0,Y
31,No,travel_frequently,287.96031746031747,20,3,Unknown,1002,3,M,4,1, sales representative ,4,married,2325.83,6047.17,0,no,12,3.0,1,Unknown,1,3.0,4,3.0,2,2,2,27910.0,Y
35,No,Unknown,556.2566609977324,11,2,marketing,1003,4,M,3,2, sales executive ,4,divorced,4492.84,11681.39,1,Unknown,11,3.0,4,Unknown,1,5.0,3,3.0,5,0,2,53914.08,Y
34,No,Unknown,556.2566609977324,2,2,Unknown,1004,4,M,3,2, manufacturing director ,3,single,4492.84,11681.39,2,no,11,3.0,4,Unknown,0,Unknown,3,Unknown,3,0,2,53914.08,Y
33,Yes,Unknown,848.5079365079365,9,4,Unknown,1005,1,F,3,2, sales executive ,1,single,6853.33,17818.67,0,Unknown,17,3.0,1,Full Time,0,6.0,3,3.0,5,0,3,82240.0,N
31,Yes,Unknown,269.2857142857143,15,3,medical,1006,3,M,3,1, laboratory technician ,3,Unknown,2175.0,5655.0,1,no,12,3.0,3,Part Time,1,Unknown,5,2.0,2,2,2,26100.0,Y
37,No,travel_rarely,591.2936507936508,25,2,Unknown,1007,3,F,2,2, healthcare representative ,4,Unknown,4775.83,12417.17,7,no,13,3.0,3,Full Time,2,9.0,2,3.0,6,1,3,57310.0,Y
27,No,travel_rarely,261.96031746031747,6,3,Unknown,1008,4,M,2,1, research scientist ,3,married,2115.83,5501.17,1,no,13,3.0,3,Part Time,1,4.0,0,3.0,4,2,2,25390.0,Y
35,No,travel_frequently,245.1428571428572,4,4,other,1009,4,M,2,1, laboratory technician ,4,married,1980.0,5148.0,1,Unknown,13,3.0,2,Part Time,1,2.0,2,4.0,2,2,2,23760.0,Y
56,No,Unknown,1973.9841269841268,4,4,Unknown,1010,4,F,3,5, manager ,1,divorced,15943.72,41453.67,4,no,13,3.0,4,Full Time,1,28.0,2,3.0,5,4,2,191324.62,Y
45,No,Unknown,290.03550973654063,7,3,medical,1011,1,F,3,1, research scientist ,3,Unknown,2342.59,6090.75,4,yes,19,3.0,3,Part Time,1,Unknown,2,Unknown,3,0,2,28111.13,Y
20,No,travel_rarely,290.03550973654063,3,3,Unknown,1012,1,M,2,1, laboratory technician ,3,single,2342.59,6090.75,1,Unknown,12,3.0,1,Part Time,0,2.0,2,2.0,2,1,2,28111.13,Y
50,No,travel_frequently,1582.7713464696226,2,3,Unknown,1013,4,F,3,4, manager ,1,Unknown,12783.92,33238.2,2,no,22,4.0,3,Full Time,1,Unknown,3,Unknown,2,2,2,153407.07,Y
46,No,Unknown,1968.6746031746031,15,2,life sciences,1014,4,M,3,5, research director ,2,Unknown,15900.83,41342.17,5,Unknown,11,3.0,1,Full Time,1,25.0,2,3.0,4,0,3,190810.0,Y
32,No,Unknown,283.0079365079365,13,3,other,1015,3,F,2,1, laboratory technician ,2,married,2285.83,5943.17,1,no,20,4.0,3,Part Time,1,2.0,2,3.0,2,2,2,27430.0,Y
35,No,Unknown,1032.4872861766066,8,2,Unknown,1016,3,F,2,3, sales executive ,4,married,8339.32,21682.23,4,Unknown,11,3.0,2,Part Time,1,16.0,6,2.0,13,4,12,100071.84,N
29,No,Unknown,387.936507936508,1,3,life sciences,1017,1,F,3,1, research scientist ,4,divorced,3133.33,8146.67,1,no,15,3.0,1,Full Time,3,3.0,5,Unknown,3,1,2,37600.0,Y
21,Yes,travel_frequently,290.03550973654063,10,2,Unknown,1018,1,F,2,1, laboratory technician ,3,Unknown,2342.59,6090.75,1,Unknown,20,4.0,3,Unknown,0,2.0,2,1.0,2,2,2,28111.08,Y
34,No,travel_rarely,468.2063492063493,2,3,marketing,1019,3,F,3,2, sales executive ,1,Unknown,3781.67,9832.33,0,Unknown,12,3.0,4,Part Time,0,4.0,3,3.0,3,0,2,45380.0,Y
28,No,Unknown,290.03550973654063,1,4,medical,1020,4,M,3,1, laboratory technician ,3,single,2342.59,6090.75,0,yes,11,3.0,3,Part Time,0,Unknown,2,2.0,4,0,2,28111.13,N
35,No,travel_rarely,290.03550973654063,6,1,life sciences,1021,3,M,3,1, research scientist ,3,married,2342.59,6090.75,0,yes,14,3.0,4,Part Time,0,4.0,3,3.0,3,2,2,28111.13,N
28,No,travel_frequently,398.97619047619054,2,3,life sciences,1022,4,M,2,1, laboratory technician ,4,married,3222.5,8378.5,1,Unknown,12,3.0,2,Full Time,1,Unknown,2,3.0,2,2,2,38670.0,N
28,No,travel_rarely,214.60317460317464,1,3,technical degree,1023,4,M,3,1, research scientist ,1,single,1733.33,4506.67,2,Unknown,11,3.0,2,Part Time,0,5.0,2,2.0,3,1,2,20800.0,N
25,No,Unknown,216.25396825396828,1,3,medical,1024,4,F,3,1, research scientist ,2,single,1746.67,4541.33,1,Unknown,18,3.0,4,Part Time,0,Unknown,3,2.0,2,2,1,20960.0,N
58,No,Unknown,290.03550973654063,23,4,life sciences,1025,1,M,3,1, research scientist ,3,Unknown,2342.59,6090.75,1,Unknown,12,3.0,4,Part Time,2,Unknown,3,3.0,2,2,2,28111.13,Y
39,Yes,Unknown,402.7936507936508,23,3,medical,1026,3,M,3,1, research scientist ,1,single,3253.33,8458.67,0,Unknown,13,3.0,1,Full Time,0,6.0,2,3.0,5,0,3,39040.0,N
30,No,travel_rarely,477.3888888888889,6,3,technical degree,1027,1,F,2,2, laboratory technician ,4,married,3855.83,10025.17,0,no,12,3.0,1,Unknown,1,10.0,6,3.0,9,6,7,46270.0,Y
50,No,Unknown,1582.7713464696226,46,3,life sciences,1028,46,F,3,4, research director ,1,married,12783.92,33238.2,4,Unknown,11,3.0,2,Full Time,0,Unknown,2,Unknown,3,1,2,153407.07,Y
41,No,Unknown,556.2566609977324,10,2,medical,1029,3,M,1,2, sales executive ,2,single,4492.84,11681.39,1,no,13,3.0,1,Part Time,0,19.0,4,3.0,19,11,9,53914.11,Y
31,Yes,Unknown,237.5079365079365,1,3,Unknown,1030,4,F,3,1, sales representative ,2,Unknown,1918.33,4987.67,1,yes,11,3.0,1,Part Time,0,Unknown,2,4.0,3,2,2,23020.0,N
44,Yes,Unknown,290.03550973654063,3,3,life sciences,1031,1,M,3,1, laboratory technician ,1,Unknown,2342.59,6090.75,4,no,12,3.0,3,Unknown,0,10.0,4,4.0,3,1,2,28111.08,Y
40,No,non_travel,290.03550973654063,16,2,Unknown,1032,3,M,3,1, research scientist ,3,divorced,2342.59,6090.75,9,no,16,3.0,2,Unknown,1,6.0,0,3.0,4,0,0,28111.08,Y
25,No,travel_rarely,290.03550973654063,19,1,medical,1033,4,M,3,1, laboratory technician ,4,married,2342.59,6090.75,3,Unknown,11,3.0,3,Part Time,3,Unknown,6,2.0,3,1,2,28111.13,N
40,No,travel_rarely,290.03550973654063,1,4,life sciences,1034,2,M,3,1, laboratory technician ,2,Unknown,2342.59,6090.75,3,no,22,4.0,3,Part Time,1,7.0,3,3.0,4,0,3,28111.13,Y
